"date","close","volume","open","high","low"
"2014/07/16","582.6600","1393153.0000","588.0000","588.4000","582.2000"
"2014/07/15","584.7800","1618230.0000","585.7400","585.8045","576.5600"
"2014/07/14","584.8700","1848917.0000","582.6000","585.2100","578.0300"
"2014/07/11","579.1800","1617309.0000","571.9100","580.8500","571.4200"
"2014/07/10","571.1000","1351100.0000","565.9100","576.5900","565.0100"
"2014/07/09","576.0800","1111847.0000","571.5800","576.7200","569.3760"
"2014/07/08","571.0900","1904121.0000","577.6600","579.5284","566.1350"
"2014/07/07","582.2500","1059944.0000","583.7600","586.4299","579.5900"
"2014/07/03","584.7300","712210.0000","583.3500","585.0100","580.9200"
"2014/07/02","582.3350","1053529.0000","583.3500","585.4399","580.3900"
"2014/07/01","582.6700","1444029.0000","578.3200","584.4000","576.6500"
"2014/06/30","575.2800","1310062.0000","578.6600","579.5700","574.7500"
"2014/06/27","577.2400","2227207.0000","577.1800","579.8700","573.8000"
"2014/06/26","576.0000","1725575.0000","581.0000","582.4500","571.8500"
"2014/06/25","578.6500","1961435.0000","565.2600","579.9600","565.2200"
"2014/06/24","564.6200","2201002.0000","565.1900","572.6460","561.0100"
"2014/06/23","564.9500","1532354.0000","555.1500","565.0000","554.2500"
"2014/06/20","556.3600","4494200.0000","556.8500","557.5800","550.3915"
"2014/06/19","554.9000","2450141.0000","554.2400","555.0000","548.5100"
"2014/06/18","553.3700","1734731.0000","544.8600","553.5600","544.0000"
"2014/06/17","543.0100","1440535.0000","544.2000","545.3200","539.3300"
"2014/06/16","544.2800","1697866.0000","549.2600","549.6200","541.5200"
"2014/06/13","551.7600","1217046.0000","552.2600","552.3000","545.5600"
"2014/06/12","551.3500","1454280.0000","557.3000","557.9900","548.4600"
"2014/06/11","558.8400","1096413.0000","558.0000","559.8800","555.0201"
"2014/06/10","560.5500","1346018.0000","560.5100","563.6000","557.9000"
"2014/06/09","562.1200","1460832.0000","557.1500","562.9000","556.0400"
"2014/06/06","556.3300","1731983.0000","558.0600","558.0600","548.9300"
"2014/06/05","553.9000","1684263.0000","546.4000","554.9500","544.4500"
"2014/06/04","544.6600","1811517.0000","541.5000","548.6100","538.7500"
"2014/06/03","544.9400","1857079.0000","550.9900","552.3400","542.5500"
"2014/06/02","553.9300","1430933.0000","560.7000","560.9000","545.7300"
"2014/05/30","559.8900","1766237.0000","560.8000","561.3500","555.9100"
"2014/05/29","560.0800","1349166.0000","563.3500","564.0000","558.7100"
"2014/05/28","561.6800","1644973.0000","564.5700","567.8400","561.0000"
"2014/05/27","565.9500","2098281.0000","556.0000","566.0000","554.3500"
"2014/05/23","552.7000","1926883.0000","547.2600","553.6400","543.7000"
"2014/05/22","545.0600","1607695.0000","541.1300","547.5999","540.7800"
"2014/05/21","538.9400","1187797.0000","532.9000","539.1828","531.9100"
"2014/05/20","529.7700","1778646.0000","529.7400","536.2300","526.3000"
"2014/05/19","528.8600","1273994.0000","519.7000","529.7800","517.5830"
"2014/05/16","520.6300","1480946.0000","521.3900","521.8000","515.4400"
"2014/05/15","519.9800","1697113.0000","525.7000","525.8700","517.4200"
"2014/05/14","526.6500","1188265.0000","533.0000","533.0000","525.2900"
"2014/05/13","533.0900","1645775.0000","530.8900","536.0700","529.5100"
"2014/05/12","529.9200","1906208.0000","523.5100","530.1900","519.0100"
"2014/05/09","518.7300","2431747.0000","510.7500","519.9000","504.2000"
"2014/05/08","511.0000","2014189.0000","508.4600","517.2300","506.4500"
"2014/05/07","509.9600","3213227.0000","515.7900","516.6800","503.3000"
"2014/05/06","515.1400","1646392.0000","525.2300","526.8100","515.0600"
"2014/05/05","527.8100","1021200.0000","524.8200","528.9000","521.3200"
"2014/05/02","527.9300","1683510.0000","533.7600","533.9999","525.6100"
"2014/05/01","531.3500","1899335.0000","527.1100","532.9300","523.8800"
"2014/04/30","526.6600","1744021.0000","527.6000","528.0000","522.5200"
"2014/04/29","527.7000","2686946.0000","516.9000","529.4600","516.3200"
"2014/04/28","517.1500","3321292.0000","517.1800","518.6000","502.8000"
"2014/04/25","516.1800","2094423.0000","522.5100","524.7000","515.4200"
"2014/04/24","525.1600","1876048.0000","530.0700","531.6500","522.1200"
"2014/04/23","526.9400","2042590.0000","533.7900","533.8700","526.2500"
"2014/04/22","534.8100","2358577.0000","528.6400","537.2300","527.5100"
"2014/04/21","528.6200","2556088.0000","536.1000","536.7000","525.6000"
"2014/04/17","536.1000","6780479.0000","548.8100","549.5000","531.1500"
"2014/04/16","556.5400","4775043.0000","543.0000","557.0000","540.0000"
"2014/04/15","536.4400","3840157.0000","536.8200","538.4500","518.4601"
"2014/04/14","532.5200","2561317.0000","538.2500","544.1000","529.5610"
"2014/04/11","530.6000","3913747.0000","532.5500","540.0000","526.5300"
"2014/04/10","540.9500","4025527.0000","565.0000","565.0000","539.9000"
"2014/04/09","564.1400","3321485.0000","559.6200","565.3700","552.9500"
"2014/04/08","554.9000","3141406.0000","542.6000","555.0000","541.6100"
"2014/04/07","538.1500","4364932.0000","540.7400","548.4800","527.1500"
"2014/04/04","543.1400","6350969.0000","574.6500","577.7700","543.0000"
"2014/04/03","569.7400","5080231.0000","569.8500","587.2800","564.1300"
"2014/04/02","567.0000","146697.0000","599.9900","604.8300","562.1900"
"2014/04/01","567.1600","7932.0000","558.7100","568.4500","558.7100"
"2014/03/31","556.9700","10772.0000","566.8900","567.0000","556.9300"
"2014/03/28","559.9900","41003.0000","561.2000","566.4300","558.6700"
"2014/03/27","558.4600","13052.0000","568.0000","568.0000","552.9200"
